#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=# DC-ShadowNet (ICCV'2021)  ## Introduction > \[DC-ShadowNet: Single-Image Hard and Soft Shadow Removal Using Unsupervised Domain-Classifier Guided Network\](https://arxiv.org/abs/2207.10434)<br> >  International Conference on Computer Vision (ICCV'2021)  \[Yeying Jin\](https://jinyeying.github.io/), \[Aashish Sharma\](https://aasharma90.github.io/) and \[Robby T.
1-1	0-1	#	*[523]|*[787]	SOFTWARE[523]|SOFTWARE[787]
56-28	10005-10006	?	*[787]	SOFTWARE[787]

#Text=pwd=usrc)\| USR testC \[\[Dropbox\]\](https://www.dropbox.com/scl/fo/8mk01goqz1mllmzwnbgk8/AEi2\_Igy7ZM93-IgnU\_mmXU?
57-1	10006-10009	pwd	*[787]	SOFTWARE[787]
57-2	10009-10010	=	*[787]	SOFTWARE[787]
57-3	10010-10014	usrc	*[787]	SOFTWARE[787]
57-4	10014-10015	)	*[787]	SOFTWARE[787]
57-5	10015-10016	\|	*[787]	SOFTWARE[787]
57-6	10017-10020	USR	*[787]	SOFTWARE[787]
57-7	10021-10026	testC	*[787]	SOFTWARE[787]
57-8	10027-10028	\[	*[787]	SOFTWARE[787]
57-9	10028-10029	\[	*[787]	SOFTWARE[787]
57-10	10029-10036	Dropbox	*[787]	SOFTWARE[787]
57-11	10036-10037	\]	*[787]	SOFTWARE[787]
57-12	10037-10038	\]	*[787]	SOFTWARE[787]
57-13	10038-10039	(	*[787]	SOFTWARE[787]
57-14	10039-10044	https	*[787]	SOFTWARE[787]
57-15	10044-10045	:	*[787]	SOFTWARE[787]
57-16	10045-10046	/	*[787]	SOFTWARE[787]
57-17	10046-10047	/	*[787]	SOFTWARE[787]
57-18	10047-10062	www.dropbox.com	*[787]	SOFTWARE[787]
57-19	10062-10063	/	*[787]	SOFTWARE[787]
57-20	10063-10066	scl	*[787]	SOFTWARE[787]
57-21	10066-10067	/	*[787]	SOFTWARE[787]
57-22	10067-10069	fo	*[787]	SOFTWARE[787]
57-23	10069-10070	/	*[787]	SOFTWARE[787]
57-24	10070-10091	8mk01goqz1mllmzwnbgk8	*[787]	SOFTWARE[787]
57-25	10091-10092	/	*[787]	SOFTWARE[787]
57-26	10092-10096	AEi2	*[787]	SOFTWARE[787]
57-27	10096-10097	\_	*[787]	SOFTWARE[787]
57-28	10097-10105	Igy7ZM93	*[787]	SOFTWARE[787]
57-29	10105-10106	-	*[787]	SOFTWARE[787]
57-30	10106-10115	IgnU\_mmXU	*[787]	SOFTWARE[787]
57-31	10115-10116	?	*[787]	SOFTWARE[787]

#Text=rlkey=gx583mwymzb8setv7nhr6zgcv&st=33jh9c14&dl=0) \[\[BaiduPan(code:usrc)\]\](https://pan.baidu.com/s/1Rhmr3-ks4ANRUrJDPDW6eg?
58-1	10116-10121	rlkey	*[787]	SOFTWARE[787]
58-2	10121-10122	=	*[787]	SOFTWARE[787]
58-3	10122-10147	gx583mwymzb8setv7nhr6zgcv	*[787]	SOFTWARE[787]
58-4	10147-10148	&	*[787]	SOFTWARE[787]
58-5	10148-10150	st	*[787]	SOFTWARE[787]
58-6	10150-10151	=	*[787]	SOFTWARE[787]
58-7	10151-10160	33jh9c14&	*[787]	SOFTWARE[787]
58-8	10160-10162	dl	*[787]	SOFTWARE[787]
58-9	10162-10163	=	*[787]	SOFTWARE[787]
58-10	10163-10164	0	*[787]	SOFTWARE[787]
58-11	10164-10165	)	*[787]	SOFTWARE[787]
58-12	10166-10167	\[	*[787]	SOFTWARE[787]
58-13	10167-10168	\[	*[787]	SOFTWARE[787]
58-14	10168-10176	BaiduPan	*[787]	SOFTWARE[787]
58-15	10176-10177	(	*[787]	SOFTWARE[787]
58-16	10177-10181	code	*[787]	SOFTWARE[787]
58-17	10181-10182	:	*[787]	SOFTWARE[787]
58-18	10182-10186	usrc	*[787]	SOFTWARE[787]
58-19	10186-10187	)	*[787]	SOFTWARE[787]
58-20	10187-10188	\]	*[787]	SOFTWARE[787]
58-21	10188-10189	\]	*[787]	SOFTWARE[787]
58-22	10189-10190	(	*[787]	SOFTWARE[787]
58-23	10190-10195	https	*[787]	SOFTWARE[787]
58-24	10195-10196	:	*[787]	SOFTWARE[787]
58-25	10196-10197	/	*[787]	SOFTWARE[787]
58-26	10197-10198	/	*[787]	SOFTWARE[787]
58-27	10198-10211	pan.baidu.com	*[787]	SOFTWARE[787]
58-28	10211-10212	/	*[787]	SOFTWARE[787]
58-29	10212-10213	s	*[787]	SOFTWARE[787]
58-30	10213-10214	/	*[787]	SOFTWARE[787]
58-31	10214-10220	1Rhmr3	*[787]	SOFTWARE[787]
58-32	10220-10221	-	*[787]	SOFTWARE[787]
58-33	10221-10237	ks4ANRUrJDPDW6eg	*[787]	SOFTWARE[787]
58-34	10237-10238	?	*[787]	SOFTWARE[787]

#Text=pwd=usrc)  \| LRSS trainC \[\[Dropbox\]\](https://www.dropbox.com/scl/fo/s3qcyjp754qsnu90853wq/AHZan-\_POf1KAQ6UpbyT6b8?
59-1	10238-10241	pwd	*[787]	SOFTWARE[787]
59-2	10241-10242	=	*[787]	SOFTWARE[787]
59-3	10242-10246	usrc	*[787]	SOFTWARE[787]
59-4	10246-10247	)	*[787]	SOFTWARE[787]
59-5	10249-10250	\|	*[787]	SOFTWARE[787]
59-6	10251-10255	LRSS	*[787]	SOFTWARE[787]
59-7	10256-10262	trainC	*[787]	SOFTWARE[787]
59-8	10263-10264	\[	*[787]	SOFTWARE[787]
59-9	10264-10265	\[	*[787]	SOFTWARE[787]
59-10	10265-10272	Dropbox	*[787]	SOFTWARE[787]
59-11	10272-10273	\]	*[787]	SOFTWARE[787]
59-12	10273-10274	\]	*[787]	SOFTWARE[787]
59-13	10274-10275	(	*[787]	SOFTWARE[787]
59-14	10275-10280	https	*[787]	SOFTWARE[787]
59-15	10280-10281	:	*[787]	SOFTWARE[787]
59-16	10281-10282	/	*[787]	SOFTWARE[787]
59-17	10282-10283	/	*[787]	SOFTWARE[787]
59-18	10283-10298	www.dropbox.com	*[787]	SOFTWARE[787]
59-19	10298-10299	/	*[787]	SOFTWARE[787]
59-20	10299-10302	scl	*[787]	SOFTWARE[787]
59-21	10302-10303	/	*[787]	SOFTWARE[787]
59-22	10303-10305	fo	*[787]	SOFTWARE[787]
59-23	10305-10306	/	*[787]	SOFTWARE[787]
59-24	10306-10327	s3qcyjp754qsnu90853wq	*[787]	SOFTWARE[787]
59-25	10327-10328	/	*[787]	SOFTWARE[787]
59-26	10328-10333	AHZan	*[787]	SOFTWARE[787]
59-27	10333-10334	-	*[787]	SOFTWARE[787]
59-28	10334-10335	\_	*[787]	SOFTWARE[787]
59-29	10335-10351	POf1KAQ6UpbyT6b8	*[787]	SOFTWARE[787]
59-30	10351-10352	?	*[787]	SOFTWARE[787]

#Text=rlkey=0ghgo6m4fegm6gml0p611f28e&dl=0) \[\[BaiduPan(code:lrss)\]\](https://pan.baidu.com/s/1hjIheKDy3vGChoF0WlW-LQ?
60-1	10352-10357	rlkey	*[787]	SOFTWARE[787]
60-2	10357-10358	=	*[787]	SOFTWARE[787]
60-3	10358-10383	0ghgo6m4fegm6gml0p611f28e	*[787]	SOFTWARE[787]
60-4	10383-10384	&	*[787]	SOFTWARE[787]
60-5	10384-10386	dl	*[787]	SOFTWARE[787]
60-6	10386-10387	=	*[787]	SOFTWARE[787]
60-7	10387-10388	0	*[787]	SOFTWARE[787]
60-8	10388-10389	)	*[787]	SOFTWARE[787]
60-9	10390-10391	\[	*[787]	SOFTWARE[787]
60-10	10391-10392	\[	*[787]	SOFTWARE[787]
60-11	10392-10400	BaiduPan	*[787]	SOFTWARE[787]
60-12	10400-10401	(	*[787]	SOFTWARE[787]
60-13	10401-10405	code	*[787]	SOFTWARE[787]
60-14	10405-10406	:	*[787]	SOFTWARE[787]
60-15	10406-10410	lrss	*[787]	SOFTWARE[787]
60-16	10410-10411	)	*[787]	SOFTWARE[787]
60-17	10411-10412	\]	*[787]	SOFTWARE[787]
60-18	10412-10413	\]	*[787]	SOFTWARE[787]
60-19	10413-10414	(	*[787]	SOFTWARE[787]
60-20	10414-10419	https	*[787]	SOFTWARE[787]
60-21	10419-10420	:	*[787]	SOFTWARE[787]
60-22	10420-10421	/	*[787]	SOFTWARE[787]
60-23	10421-10422	/	*[787]	SOFTWARE[787]
60-24	10422-10435	pan.baidu.com	*[787]	SOFTWARE[787]
60-25	10435-10436	/	*[787]	SOFTWARE[787]
60-26	10436-10437	s	*[787]	SOFTWARE[787]
60-27	10437-10438	/	*[787]	SOFTWARE[787]
60-28	10438-10461	1hjIheKDy3vGChoF0WlW-LQ	*[787]	SOFTWARE[787]
60-29	10461-10462	?	*[787]	SOFTWARE[787]

#Text=pwd=lrss)\| LRSS testC \[\[Dropbox\]\](https://www.dropbox.com/scl/fo/laaymorcfz70ja93y6hwm/ALeXqQp4\_f7BKH5PESinWYc?
61-1	10462-10465	pwd	*[787]	SOFTWARE[787]
61-2	10465-10466	=	*[787]	SOFTWARE[787]
61-3	10466-10470	lrss	*[787]	SOFTWARE[787]
61-4	10470-10471	)	*[787]	SOFTWARE[787]
61-5	10471-10472	\|	*[787]	SOFTWARE[787]
61-6	10473-10477	LRSS	*[787]	SOFTWARE[787]
61-7	10478-10483	testC	*[787]	SOFTWARE[787]
61-8	10484-10485	\[	*[787]	SOFTWARE[787]
61-9	10485-10486	\[	*[787]	SOFTWARE[787]
61-10	10486-10493	Dropbox	*[787]	SOFTWARE[787]
61-11	10493-10494	\]	*[787]	SOFTWARE[787]
61-12	10494-10495	\]	*[787]	SOFTWARE[787]
61-13	10495-10496	(	*[787]	SOFTWARE[787]
61-14	10496-10501	https	*[787]	SOFTWARE[787]
61-15	10501-10502	:	*[787]	SOFTWARE[787]
61-16	10502-10503	/	*[787]	SOFTWARE[787]
61-17	10503-10504	/	*[787]	SOFTWARE[787]
61-18	10504-10519	www.dropbox.com	*[787]	SOFTWARE[787]
61-19	10519-10520	/	*[787]	SOFTWARE[787]
61-20	10520-10523	scl	*[787]	SOFTWARE[787]
61-21	10523-10524	/	*[787]	SOFTWARE[787]
61-22	10524-10526	fo	*[787]	SOFTWARE[787]
61-23	10526-10527	/	*[787]	SOFTWARE[787]
61-24	10527-10548	laaymorcfz70ja93y6hwm	*[787]	SOFTWARE[787]
61-25	10548-10549	/	*[787]	SOFTWARE[787]
61-26	10549-10557	ALeXqQp4	*[787]	SOFTWARE[787]
61-27	10557-10558	\_	*[787]	SOFTWARE[787]
61-28	10558-10572	f7BKH5PESinWYc	*[787]	SOFTWARE[787]
61-29	10572-10573	?	*[787]	SOFTWARE[787]

#Text=rlkey=kpqb5dxeneiroskj9wpfh6rob&st=v1mvl266&dl=0) \[\[BaiduPan(code:lrss)\]\](https://pan.baidu.com/s/1SRikZuabEgu43vqqlCIh9A?
62-1	10573-10578	rlkey	*[787]	SOFTWARE[787]
62-2	10578-10579	=	*[787]	SOFTWARE[787]
62-3	10579-10604	kpqb5dxeneiroskj9wpfh6rob	*[787]	SOFTWARE[787]
62-4	10604-10605	&	*[787]	SOFTWARE[787]
62-5	10605-10607	st	*[787]	SOFTWARE[787]
62-6	10607-10608	=	*[787]	SOFTWARE[787]
62-7	10608-10617	v1mvl266&	*[787]	SOFTWARE[787]
62-8	10617-10619	dl	*[787]	SOFTWARE[787]
62-9	10619-10620	=	*[787]	SOFTWARE[787]
62-10	10620-10621	0	*[787]	SOFTWARE[787]
62-11	10621-10622	)	*[787]	SOFTWARE[787]
62-12	10623-10624	\[	*[787]	SOFTWARE[787]
62-13	10624-10625	\[	*[787]	SOFTWARE[787]
62-14	10625-10633	BaiduPan	*[787]	SOFTWARE[787]
62-15	10633-10634	(	*[787]	SOFTWARE[787]
62-16	10634-10638	code	*[787]	SOFTWARE[787]
62-17	10638-10639	:	*[787]	SOFTWARE[787]
62-18	10639-10643	lrss	*[787]	SOFTWARE[787]
62-19	10643-10644	)	*[787]	SOFTWARE[787]
62-20	10644-10645	\]	*[787]	SOFTWARE[787]
62-21	10645-10646	\]	*[787]	SOFTWARE[787]
62-22	10646-10647	(	*[787]	SOFTWARE[787]
62-23	10647-10652	https	*[787]	SOFTWARE[787]
62-24	10652-10653	:	*[787]	SOFTWARE[787]
62-25	10653-10654	/	*[787]	SOFTWARE[787]
62-26	10654-10655	/	*[787]	SOFTWARE[787]
62-27	10655-10668	pan.baidu.com	*[787]	SOFTWARE[787]
62-28	10668-10669	/	*[787]	SOFTWARE[787]
62-29	10669-10670	s	*[787]	SOFTWARE[787]
62-30	10670-10671	/	*[787]	SOFTWARE[787]
62-31	10671-10694	1SRikZuabEgu43vqqlCIh9A	*[787]	SOFTWARE[787]
62-32	10694-10695	?	*[787]	SOFTWARE[787]

#Text=pwd=lrss) \| \|-----\|-----\|-----\|-----\|-----\|-----\|-----\|-----\|   Option 1 \[MATLAB\](./0\_Shadow-Free\_Chromaticity\_matlab): \[inputs\](./0\_Shadow-Free\_Chromaticity\_matlab/input/) and \[results\](./0\_Shadow-Free\_Chromaticity\_matlab/sfchroma/) ``` 0\_Shadow-Free\_Chromaticity\_matlab/physics\_all.m ```  Option 2 \[Python\](.
63-1	10695-10698	pwd	*[787]	SOFTWARE[787]
63-2	10698-10699	=	*[787]	SOFTWARE[787]
63-3	10699-10703	lrss	*[787]	SOFTWARE[787]
63-4	10703-10704	)	*[787]	SOFTWARE[787]
63-5	10705-10706	\|	*[787]	SOFTWARE[787]
63-6	10707-10708	\|	*[787]	SOFTWARE[787]
63-7	10708-10709	-	*[787]	SOFTWARE[787]
63-8	10709-10710	-	*[787]	SOFTWARE[787]
63-9	10710-10711	-	*[787]	SOFTWARE[787]
63-10	10711-10712	-	*[787]	SOFTWARE[787]
63-11	10712-10713	-	*[787]	SOFTWARE[787]
63-12	10713-10714	\|	*[787]	SOFTWARE[787]
63-13	10714-10715	-	*[787]	SOFTWARE[787]
63-14	10715-10716	-	*[787]	SOFTWARE[787]
63-15	10716-10717	-	*[787]	SOFTWARE[787]
63-16	10717-10718	-	*[787]	SOFTWARE[787]
63-17	10718-10719	-	*[787]	SOFTWARE[787]
63-18	10719-10720	\|	*[787]	SOFTWARE[787]
63-19	10720-10721	-	*[787]	SOFTWARE[787]
63-20	10721-10722	-	*[787]	SOFTWARE[787]
63-21	10722-10723	-	*[787]	SOFTWARE[787]
63-22	10723-10724	-	*[787]	SOFTWARE[787]
63-23	10724-10725	-	*[787]	SOFTWARE[787]
63-24	10725-10726	\|	*[787]	SOFTWARE[787]
63-25	10726-10727	-	*[787]	SOFTWARE[787]
63-26	10727-10728	-	*[787]	SOFTWARE[787]
63-27	10728-10729	-	*[787]	SOFTWARE[787]
63-28	10729-10730	-	*[787]	SOFTWARE[787]
63-29	10730-10731	-	*[787]	SOFTWARE[787]
63-30	10731-10732	\|	*[787]	SOFTWARE[787]
63-31	10732-10733	-	*[787]	SOFTWARE[787]
63-32	10733-10734	-	*[787]	SOFTWARE[787]
63-33	10734-10735	-	*[787]	SOFTWARE[787]
63-34	10735-10736	-	*[787]	SOFTWARE[787]
63-35	10736-10737	-	*[787]	SOFTWARE[787]
63-36	10737-10738	\|	*[787]	SOFTWARE[787]
63-37	10738-10739	-	*[787]	SOFTWARE[787]
63-38	10739-10740	-	*[787]	SOFTWARE[787]
63-39	10740-10741	-	*[787]	SOFTWARE[787]
63-40	10741-10742	-	*[787]	SOFTWARE[787]
63-41	10742-10743	-	*[787]	SOFTWARE[787]
63-42	10743-10744	\|	*[787]	SOFTWARE[787]
63-43	10744-10745	-	*[787]	SOFTWARE[787]
63-44	10745-10746	-	*[787]	SOFTWARE[787]
63-45	10746-10747	-	*[787]	SOFTWARE[787]
63-46	10747-10748	-	*[787]	SOFTWARE[787]
63-47	10748-10749	-	*[787]	SOFTWARE[787]
63-48	10749-10750	\|	*[787]	SOFTWARE[787]
63-49	10750-10751	-	*[787]	SOFTWARE[787]
63-50	10751-10752	-	*[787]	SOFTWARE[787]
63-51	10752-10753	-	*[787]	SOFTWARE[787]
63-52	10753-10754	-	*[787]	SOFTWARE[787]
63-53	10754-10755	-	*[787]	SOFTWARE[787]
63-54	10755-10756	\|	*[787]	SOFTWARE[787]
63-55	10759-10765	Option	*[787]	SOFTWARE[787]
63-56	10766-10767	1	*[787]	SOFTWARE[787]
63-57	10768-10769	\[	*[787]	SOFTWARE[787]
63-58	10769-10775	MATLAB	*[787]	SOFTWARE[787]
63-59	10775-10776	\]	*[787]	SOFTWARE[787]
63-60	10776-10777	(	*[787]	SOFTWARE[787]
63-61	10777-10778	.	*[787]	SOFTWARE[787]
63-62	10778-10779	/	*[787]	SOFTWARE[787]
63-63	10779-10780	0	*[787]	SOFTWARE[787]
63-64	10780-10781	\_	*[787]	SOFTWARE[787]
63-65	10781-10812	Shadow-Free\_Chromaticity\_matlab	*[787]	SOFTWARE[787]
63-66	10812-10813	)	*[787]	SOFTWARE[787]
63-67	10813-10814	:	*[787]	SOFTWARE[787]
63-68	10815-10816	\[	*[787]	SOFTWARE[787]
63-69	10816-10822	inputs	*[787]	SOFTWARE[787]
63-70	10822-10823	\]	*[787]	SOFTWARE[787]
63-71	10823-10824	(	*[787]	SOFTWARE[787]
63-72	10824-10825	.	*[787]	SOFTWARE[787]
63-73	10825-10826	/	*[787]	SOFTWARE[787]
63-74	10826-10827	0	*[787]	SOFTWARE[787]
63-75	10827-10828	\_	*[787]	SOFTWARE[787]
63-76	10828-10859	Shadow-Free\_Chromaticity\_matlab	*[787]	SOFTWARE[787]
63-76	10853-10859	matlab	*[787]	SOFTWARE[787]
63-77	10859-10860	/	*[787]	SOFTWARE[787]
63-78	10860-10865	input	*[787]	SOFTWARE[787]
63-79	10865-10866	/	*[787]	SOFTWARE[787]
63-80	10866-10867	)	*[787]	SOFTWARE[787]
63-81	10868-10871	and	*[787]	SOFTWARE[787]
63-82	10872-10873	\[	*[787]	SOFTWARE[787]
63-83	10873-10880	results	*[787]	SOFTWARE[787]
63-84	10880-10881	\]	*[787]	SOFTWARE[787]
63-85	10881-10882	(	*[787]	SOFTWARE[787]
63-86	10882-10883	.	*[787]	SOFTWARE[787]
63-87	10883-10884	/	*[787]	SOFTWARE[787]
63-88	10884-10885	0	*[787]	SOFTWARE[787]
63-89	10885-10886	\_	*[787]	SOFTWARE[787]
63-90	10886-10917	Shadow-Free\_Chromaticity\_matlab	*[787]	SOFTWARE[787]
63-90	10911-10917	matlab	*[787]	SOFTWARE[787]
63-91	10917-10918	/	*[787]	SOFTWARE[787]
63-92	10918-10926	sfchroma	*[787]	SOFTWARE[787]
63-93	10926-10927	/	*[787]	SOFTWARE[787]
63-94	10927-10928	)	*[787]	SOFTWARE[787]
63-95	10929-10930	`	*[787]	SOFTWARE[787]
63-96	10930-10931	`	*[787]	SOFTWARE[787]
63-97	10931-10932	`	*[787]	SOFTWARE[787]
63-98	10933-10934	0	*[787]	SOFTWARE[787]
63-99	10934-10935	\_	*[787]	SOFTWARE[787]
63-100	10935-10966	Shadow-Free\_Chromaticity\_matlab	*[787]	SOFTWARE[787]
63-100	10960-10966	matlab	*[787]	SOFTWARE[787]
63-101	10966-10967	/	*[787]	SOFTWARE[787]
63-102	10967-10980	physics\_all.m	*[787]	SOFTWARE[787]
63-103	10981-10982	`	*[787]	SOFTWARE[787]
63-104	10982-10983	`	*[787]	SOFTWARE[787]
63-105	10983-10984	`	*[787]	SOFTWARE[787]
63-106	10986-10992	Option	*[787]	SOFTWARE[787]
63-107	10993-10994	2	*[787]	SOFTWARE[787]
63-108	10995-10996	\[	*[787]	SOFTWARE[787]
63-109	10996-11002	Python	*[787]	SOFTWARE[787]
63-110	11002-11003	\]	*[787]	SOFTWARE[787]
63-111	11003-11004	(	*[787]	SOFTWARE[787]
63-112	11004-11005	.	*[787]	SOFTWARE[787]

#Text=/\_Shadow-Free\_Chromaticity\_python): \[inputs\](./0\_Shadow-Free\_Chromaticity\_python/input/) and \[results\](./0\_Shadow-Free\_Chromaticity\_python/sfchroma/) ``` cd 0\_Shadow-Free\_Chromaticity\_python python physics\_all.py ```  <p align="left">   <img width=450" src="teaser/chromaticity.png"> </p>   ## Train with Shadow-Robust Feature Loss ``` CUDA\_VISIBLE\_DEVICES='0' python main\_train.py --dataset SRD --datasetpath /home1/yeying/DC-ShadowNet-Hard-and-Soft-Shadow-Removal/dataset/SRD --iteration 1000000 --use\_pecp\_loss True ```  Get the following Figure 5 in the main paper, VGG feature visualization \[results\](.
64-1	11005-11006	/	*[787]	SOFTWARE[787]
64-2	11006-11007	\_	*[787]	SOFTWARE[787]
64-3	11007-11038	Shadow-Free\_Chromaticity\_python	*[787]	SOFTWARE[787]
64-3	11032-11038	python	*[787]	SOFTWARE[787]
64-4	11038-11039	)	*[787]	SOFTWARE[787]
64-5	11039-11040	:	*[787]	SOFTWARE[787]
64-6	11041-11042	\[	*[787]	SOFTWARE[787]
64-7	11042-11048	inputs	*[787]	SOFTWARE[787]
64-8	11048-11049	\]	*[787]	SOFTWARE[787]
64-9	11049-11050	(	*[787]	SOFTWARE[787]
64-10	11050-11051	.	*[787]	SOFTWARE[787]
64-11	11051-11052	/	*[787]	SOFTWARE[787]
64-12	11052-11053	0	*[787]	SOFTWARE[787]
64-13	11053-11054	\_	*[787]	SOFTWARE[787]
64-14	11054-11085	Shadow-Free\_Chromaticity\_python	*[787]	SOFTWARE[787]
64-14	11079-11085	python	*[787]	SOFTWARE[787]
64-15	11085-11086	/	*[787]	SOFTWARE[787]
64-16	11086-11091	input	*[787]	SOFTWARE[787]
64-17	11091-11092	/	*[787]	SOFTWARE[787]
64-18	11092-11093	)	*[787]	SOFTWARE[787]
64-19	11094-11097	and	*[787]	SOFTWARE[787]
64-20	11098-11099	\[	*[787]	SOFTWARE[787]
64-21	11099-11106	results	*[787]	SOFTWARE[787]
64-22	11106-11107	\]	*[787]	SOFTWARE[787]
64-23	11107-11108	(	*[787]	SOFTWARE[787]
64-24	11108-11109	.	*[787]	SOFTWARE[787]
64-25	11109-11110	/	*[787]	SOFTWARE[787]
64-26	11110-11111	0	*[787]	SOFTWARE[787]
64-27	11111-11112	\_	*[787]	SOFTWARE[787]
64-28	11112-11143	Shadow-Free\_Chromaticity\_python	*[787]	SOFTWARE[787]
64-29	11143-11144	/	*[787]	SOFTWARE[787]
64-30	11144-11152	sfchroma	*[787]	SOFTWARE[787]
64-31	11152-11153	/	*[787]	SOFTWARE[787]
64-32	11153-11154	)	*[787]	SOFTWARE[787]
64-33	11155-11156	`	*[787]	SOFTWARE[787]
64-34	11156-11157	`	*[787]	SOFTWARE[787]
64-35	11157-11158	`	*[787]	SOFTWARE[787]
64-36	11159-11161	cd	*[787]	SOFTWARE[787]
64-37	11162-11163	0	*[787]	SOFTWARE[787]
64-38	11163-11164	\_	*[787]	SOFTWARE[787]
64-39	11164-11195	Shadow-Free\_Chromaticity\_python	*[787]	SOFTWARE[787]
64-40	11196-11202	python	*[787]	SOFTWARE[787]
64-41	11203-11217	physics\_all.py	*[787]	SOFTWARE[787]
64-42	11218-11219	`	*[787]	SOFTWARE[787]
64-43	11219-11220	`	*[787]	SOFTWARE[787]
64-44	11220-11221	`	*[787]	SOFTWARE[787]
64-45	11223-11224	<	*[787]	SOFTWARE[787]
64-46	11224-11225	p	*[787]	SOFTWARE[787]
64-47	11226-11231	align	*[787]	SOFTWARE[787]
64-48	11231-11232	=	*[787]	SOFTWARE[787]
64-49	11232-11233	"	*[787]	SOFTWARE[787]
64-50	11233-11237	left	*[787]	SOFTWARE[787]
64-51	11237-11238	"	*[787]	SOFTWARE[787]
64-52	11238-11239	>	*[787]	SOFTWARE[787]
64-53	11242-11243	<	*[787]	SOFTWARE[787]
64-54	11243-11246	img	*[787]	SOFTWARE[787]
64-55	11247-11252	width	*[787]	SOFTWARE[787]
64-56	11252-11253	=	*[787]	SOFTWARE[787]
64-57	11253-11256	450	*[787]	SOFTWARE[787]
64-58	11256-11257	"	*[787]	SOFTWARE[787]
64-59	11258-11261	src	*[787]	SOFTWARE[787]
64-60	11261-11262	=	*[787]	SOFTWARE[787]
64-61	11262-11263	"	*[787]	SOFTWARE[787]
64-62	11263-11269	teaser	*[787]	SOFTWARE[787]
64-63	11269-11270	/	*[787]	SOFTWARE[787]
64-64	11270-11286	chromaticity.png	*[787]	SOFTWARE[787]
64-65	11286-11287	"	*[787]	SOFTWARE[787]
64-66	11287-11288	>	*[787]	SOFTWARE[787]
64-67	11289-11290	<	*[787]	SOFTWARE[787]
64-68	11290-11291	/	*[787]	SOFTWARE[787]
64-69	11291-11292	p	*[787]	SOFTWARE[787]
64-70	11292-11293	>	*[787]	SOFTWARE[787]
64-71	11296-11297	#	*[787]	SOFTWARE[787]
64-72	11297-11298	#	*[787]	SOFTWARE[787]
64-73	11299-11304	Train	*[787]	SOFTWARE[787]
64-74	11305-11309	with	*[787]	SOFTWARE[787]
64-75	11310-11323	Shadow-Robust	*[787]	SOFTWARE[787]
64-76	11324-11331	Feature	*[787]	SOFTWARE[787]
64-77	11332-11336	Loss	*[787]	SOFTWARE[787]
64-78	11337-11338	`	*[787]	SOFTWARE[787]
64-79	11338-11339	`	*[787]	SOFTWARE[787]
64-80	11339-11340	`	*[787]	SOFTWARE[787]
64-81	11341-11361	CUDA\_VISIBLE\_DEVICES	*[787]	SOFTWARE[787]
64-82	11361-11362	=	*[787]	SOFTWARE[787]
64-83	11362-11363	'	*[787]	SOFTWARE[787]
64-84	11363-11364	0	*[787]	SOFTWARE[787]
64-85	11364-11365	'	*[787]	SOFTWARE[787]
64-86	11366-11372	python	*[787]	SOFTWARE[787]
64-87	11373-11386	main\_train.py	*[787]	SOFTWARE[787]
64-88	11387-11388	-	*[787]	SOFTWARE[787]
64-89	11388-11389	-	*[787]	SOFTWARE[787]
64-90	11389-11396	dataset	*[787]	SOFTWARE[787]
64-91	11397-11400	SRD	*[787]	SOFTWARE[787]
64-92	11401-11402	-	*[787]	SOFTWARE[787]
64-93	11402-11403	-	*[787]	SOFTWARE[787]
64-94	11403-11414	datasetpath	*[787]	SOFTWARE[787]
64-95	11415-11416	/	*[787]	SOFTWARE[787]
64-96	11416-11421	home1	*[787]	SOFTWARE[787]
64-97	11421-11422	/	*[787]	SOFTWARE[787]
64-98	11422-11428	yeying	*[787]	SOFTWARE[787]
64-99	11428-11429	/	*[787]	SOFTWARE[787]
64-100	11429-11470	DC-ShadowNet-Hard-and-Soft-Shadow-Removal	*[787]	SOFTWARE[787]
64-101	11470-11471	/	*[787]	SOFTWARE[787]
64-102	11471-11478	dataset	*[787]	SOFTWARE[787]
64-103	11478-11479	/	*[787]	SOFTWARE[787]
64-104	11479-11482	SRD	*[787]	SOFTWARE[787]
64-105	11483-11484	-	*[787]	SOFTWARE[787]
64-106	11484-11485	-	*[787]	SOFTWARE[787]
64-107	11485-11494	iteration	*[787]	SOFTWARE[787]
64-108	11495-11502	1000000	*[787]	SOFTWARE[787]
64-109	11503-11504	-	*[787]	SOFTWARE[787]
64-110	11504-11505	-	*[787]	SOFTWARE[787]
64-111	11505-11518	use\_pecp\_loss	*[787]	SOFTWARE[787]
64-112	11519-11523	True	*[787]	SOFTWARE[787]
64-113	11524-11525	`	*[787]	SOFTWARE[787]
64-114	11525-11526	`	*[787]	SOFTWARE[787]
64-115	11526-11527	`	*[787]	SOFTWARE[787]
64-116	11529-11532	Get	*[787]	SOFTWARE[787]
64-117	11533-11536	the	*[787]	SOFTWARE[787]
64-118	11537-11546	following	*[787]	SOFTWARE[787]
64-119	11547-11553	Figure	*[787]	SOFTWARE[787]
64-120	11554-11555	5	*[787]	SOFTWARE[787]
64-121	11556-11558	in	*[787]	SOFTWARE[787]
