#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=## Accurate 3D Face Reconstruction with Weakly-Supervised Learning: From Single Image to Image Set ##  <p align="center">  <img src="/images/example.gif"> </p>  ### \*\*\_\\\*\\\*\\\*07/20/2021: A \[PyTorch implementation\](https://github.com/sicxu/Deep3DFaceRecon\_pytorch) which has much better performance and is much easier to use is available now.
1-1	0-1	#	*[523]|*[785]	SOFTWARE[523]|SOFTWARE[785]
112-43	11306-11307	`	*[785]	SOFTWARE[785]
112-44	11307-11308	`	*[785]	SOFTWARE[785]
112-45	11308-11309	`	*[785]	SOFTWARE[785]
112-46	11310-11311	2	*[785]	SOFTWARE[785]
112-47	11311-11312	.	*[785]	SOFTWARE[785]

#Text=Monitoring the training process via tensorboard: ``` tensorboard --logdir=result/<custom\_model\_name> --port=10001 ``` 3.
113-1	11313-11323	Monitoring	*[785]	SOFTWARE[785]
113-2	11324-11327	the	*[785]	SOFTWARE[785]
113-3	11328-11336	training	*[785]	SOFTWARE[785]
113-4	11337-11344	process	*[785]	SOFTWARE[785]
113-5	11345-11348	via	*[785]	SOFTWARE[785]
113-6	11349-11360	tensorboard	*[785]	SOFTWARE[785]
113-7	11360-11361	:	*[785]	SOFTWARE[785]
113-8	11362-11363	`	*[785]	SOFTWARE[785]
113-9	11363-11364	`	*[785]	SOFTWARE[785]
113-10	11364-11365	`	*[785]	SOFTWARE[785]
113-11	11366-11377	tensorboard	*[785]	SOFTWARE[785]
113-12	11378-11379	-	*[785]	SOFTWARE[785]
113-13	11379-11380	-	*[785]	SOFTWARE[785]
113-14	11380-11386	logdir	*[785]	SOFTWARE[785]
113-15	11386-11387	=	*[785]	SOFTWARE[785]
113-16	11387-11393	result	*[785]	SOFTWARE[785]
113-17	11393-11394	/	*[785]	SOFTWARE[785]
113-18	11394-11395	<	*[785]	SOFTWARE[785]
113-19	11395-11412	custom\_model\_name	*[785]	SOFTWARE[785]
113-20	11412-11413	>	*[785]	SOFTWARE[785]
113-21	11414-11415	-	*[785]	SOFTWARE[785]
113-22	11415-11416	-	*[785]	SOFTWARE[785]
113-23	11416-11420	port	*[785]	SOFTWARE[785]
113-24	11420-11421	=	*[785]	SOFTWARE[785]
113-25	11421-11426	10001	*[785]	SOFTWARE[785]
113-26	11427-11428	`	*[785]	SOFTWARE[785]
113-27	11428-11429	`	*[785]	SOFTWARE[785]
113-28	11429-11430	`	*[785]	SOFTWARE[785]
113-29	11431-11432	3	*[785]	SOFTWARE[785]
113-30	11432-11433	.	*[785]	SOFTWARE[785]

#Text=Evaluating trained model: ``` python demo.py --use\_pb 0 --pretrain\_weights <custom\_weights>.ckpt ``` Training a model with a batchsize of 16 and 200K iterations takes 20 hours on a single Tesla M40 GPU.  ## Latest Update  ### 2020.4 ### The face reconstruction process is totally transferred to tensorflow version while the old version uses numpy.
114-1	11434-11444	Evaluating	*[785]	SOFTWARE[785]
114-2	11445-11452	trained	*[785]	SOFTWARE[785]
114-3	11453-11458	model	*[785]	SOFTWARE[785]
114-4	11458-11459	:	*[785]	SOFTWARE[785]
114-5	11460-11461	`	*[785]	SOFTWARE[785]
114-6	11461-11462	`	*[785]	SOFTWARE[785]
114-7	11462-11463	`	*[785]	SOFTWARE[785]
114-8	11464-11470	python	*[785]	SOFTWARE[785]
114-9	11471-11478	demo.py	*[785]	SOFTWARE[785]
114-10	11479-11480	-	*[785]	SOFTWARE[785]
114-11	11480-11481	-	*[785]	SOFTWARE[785]
114-12	11481-11487	use\_pb	*[785]	SOFTWARE[785]
114-13	11488-11489	0	*[785]	SOFTWARE[785]
114-14	11490-11491	-	*[785]	SOFTWARE[785]
114-15	11491-11492	-	*[785]	SOFTWARE[785]
114-16	11492-11508	pretrain\_weights	*[785]	SOFTWARE[785]
114-17	11509-11510	<	*[785]	SOFTWARE[785]
114-18	11510-11524	custom\_weights	*[785]	SOFTWARE[785]
114-19	11524-11525	>	*[785]	SOFTWARE[785]
114-20	11525-11526	.	*[785]	SOFTWARE[785]
114-21	11526-11530	ckpt	*[785]	SOFTWARE[785]
114-22	11531-11532	`	*[785]	SOFTWARE[785]
114-23	11532-11533	`	*[785]	SOFTWARE[785]
114-24	11533-11534	`	*[785]	SOFTWARE[785]
114-25	11535-11543	Training	*[785]	SOFTWARE[785]
114-26	11544-11545	a	*[785]	SOFTWARE[785]
114-27	11546-11551	model	*[785]	SOFTWARE[785]
114-28	11552-11556	with	*[785]	SOFTWARE[785]
114-29	11557-11558	a	*[785]	SOFTWARE[785]
114-30	11559-11568	batchsize	*[785]	SOFTWARE[785]
114-31	11569-11571	of	*[785]	SOFTWARE[785]
114-32	11572-11574	16	*[785]	SOFTWARE[785]
114-33	11575-11578	and	*[785]	SOFTWARE[785]
114-34	11579-11583	200K	*[785]	SOFTWARE[785]
114-35	11584-11594	iterations	*[785]	SOFTWARE[785]
114-36	11595-11600	takes	*[785]	SOFTWARE[785]
114-37	11601-11603	20	*[785]	SOFTWARE[785]
114-38	11604-11609	hours	*[785]	SOFTWARE[785]
114-39	11610-11612	on	*[785]	SOFTWARE[785]
114-40	11613-11614	a	*[785]	SOFTWARE[785]
114-41	11615-11621	single	*[785]	SOFTWARE[785]
114-42	11622-11627	Tesla	*[785]	SOFTWARE[785]
114-43	11628-11631	M40	*[785]	SOFTWARE[785]
114-44	11632-11635	GPU	*[785]	SOFTWARE[785]
114-45	11635-11636	.	*[785]	SOFTWARE[785]
114-46	11638-11639	#	*[785]	SOFTWARE[785]
114-47	11639-11640	#	*[785]	SOFTWARE[785]
114-48	11641-11647	Latest	*[785]	SOFTWARE[785]
114-49	11648-11654	Update	*[785]	SOFTWARE[785]
114-50	11656-11657	#	*[785]	SOFTWARE[785]
114-51	11657-11658	#	*[785]	SOFTWARE[785]
114-52	11658-11659	#	*[785]	SOFTWARE[785]
114-53	11660-11666	2020.4	*[785]	SOFTWARE[785]
114-54	11667-11668	#	*[785]	SOFTWARE[785]
114-55	11668-11669	#	*[785]	SOFTWARE[785]
114-56	11669-11670	#	*[785]	SOFTWARE[785]
114-57	11671-11674	The	*[785]	SOFTWARE[785]
114-58	11675-11679	face	*[785]	SOFTWARE[785]
114-59	11680-11694	reconstruction	*[785]	SOFTWARE[785]
114-60	11695-11702	process	*[785]	SOFTWARE[785]
114-61	11703-11705	is	*[785]	SOFTWARE[785]
114-62	11706-11713	totally	*[785]	SOFTWARE[785]
114-63	11714-11725	transferred	*[785]	SOFTWARE[785]
114-64	11726-11728	to	*[785]	SOFTWARE[785]
114-65	11729-11739	tensorflow	*[785]	SOFTWARE[785]
114-66	11740-11747	version	*[785]	SOFTWARE[785]
114-67	11748-11753	while	*[785]	SOFTWARE[785]
114-68	11754-11757	the	*[785]	SOFTWARE[785]
114-69	11758-11761	old	*[785]	SOFTWARE[785]
114-70	11762-11769	version	*[785]	SOFTWARE[785]
114-71	11770-11774	uses	*[785]	SOFTWARE[785]
114-72	11775-11780	numpy	*[785]	SOFTWARE[785]
114-73	11780-11781	.	*[785]	SOFTWARE[785]

#Text=We have also integrated the rendering process into the framework.
115-1	11782-11784	We	*[785]	SOFTWARE[785]
115-2	11785-11789	have	*[785]	SOFTWARE[785]
115-3	11790-11794	also	*[785]	SOFTWARE[785]
115-4	11795-11805	integrated	*[785]	SOFTWARE[785]
115-5	11806-11809	the	*[785]	SOFTWARE[785]
115-6	11810-11819	rendering	*[785]	SOFTWARE[785]
115-7	11820-11827	process	*[785]	SOFTWARE[785]
115-8	11828-11832	into	*[785]	SOFTWARE[785]
115-9	11833-11836	the	*[785]	SOFTWARE[785]
115-10	11837-11846	framework	*[785]	SOFTWARE[785]
115-11	11846-11847	.	*[785]	SOFTWARE[785]

#Text=As a result, reconstruction images aligned with the input can be easily obtained without extra efforts.
116-1	11848-11850	As	*[785]	SOFTWARE[785]
116-2	11851-11852	a	*[785]	SOFTWARE[785]
116-3	11853-11859	result	*[785]	SOFTWARE[785]
116-4	11859-11860	,	*[785]	SOFTWARE[785]
116-5	11861-11875	reconstruction	*[785]	SOFTWARE[785]
116-6	11876-11882	images	*[785]	SOFTWARE[785]
116-7	11883-11890	aligned	*[785]	SOFTWARE[785]
116-8	11891-11895	with	*[785]	SOFTWARE[785]
116-9	11896-11899	the	*[785]	SOFTWARE[785]
116-10	11900-11905	input	*[785]	SOFTWARE[785]
116-11	11906-11909	can	*[785]	SOFTWARE[785]
116-12	11910-11912	be	*[785]	SOFTWARE[785]
116-13	11913-11919	easily	*[785]	SOFTWARE[785]
116-14	11920-11928	obtained	*[785]	SOFTWARE[785]
116-15	11929-11936	without	*[785]	SOFTWARE[785]
116-16	11937-11942	extra	*[785]	SOFTWARE[785]
116-17	11943-11950	efforts	*[785]	SOFTWARE[785]
116-18	11950-11951	.	*[785]	SOFTWARE[785]

#Text=The whole process is tensorflow-based which allows gradient back-propagation for other tasks. ### 2020.6 ### Upload a \[pre-trained model\](https://drive.google.com/file/d/1fPsvLKghlCK8rknb9GPiKwIq9HIqWWwV/view?
117-1	11952-11955	The	*[785]	SOFTWARE[785]
117-2	11956-11961	whole	*[785]	SOFTWARE[785]
117-3	11962-11969	process	*[785]	SOFTWARE[785]
117-4	11970-11972	is	*[785]	SOFTWARE[785]
117-5	11973-11989	tensorflow-based	*[785]	SOFTWARE[785]
117-5	11973-11983	tensorflow	*[785]	SOFTWARE[785]
117-6	11990-11995	which	*[785]	SOFTWARE[785]
117-7	11996-12002	allows	*[785]	SOFTWARE[785]
117-8	12003-12011	gradient	*[785]	SOFTWARE[785]
117-9	12012-12028	back-propagation	*[785]	SOFTWARE[785]
117-10	12029-12032	for	*[785]	SOFTWARE[785]
117-11	12033-12038	other	*[785]	SOFTWARE[785]
117-12	12039-12044	tasks	*[785]	SOFTWARE[785]
117-13	12044-12045	.	*[785]	SOFTWARE[785]
117-14	12046-12047	#	*[785]	SOFTWARE[785]
117-15	12047-12048	#	*[785]	SOFTWARE[785]
117-16	12048-12049	#	*[785]	SOFTWARE[785]
117-17	12050-12056	2020.6	*[785]	SOFTWARE[785]
117-18	12057-12058	#	*[785]	SOFTWARE[785]
117-19	12058-12059	#	*[785]	SOFTWARE[785]
117-20	12059-12060	#	*[785]	SOFTWARE[785]
117-21	12061-12067	Upload	*[785]	SOFTWARE[785]
117-22	12068-12069	a	*[785]	SOFTWARE[785]
117-23	12070-12071	\[	*[785]	SOFTWARE[785]
117-24	12071-12082	pre-trained	*[785]	SOFTWARE[785]
117-25	12083-12088	model	*[785]	SOFTWARE[785]
117-26	12088-12089	\]	*[785]	SOFTWARE[785]
117-27	12089-12090	(	*[785]	SOFTWARE[785]
117-28	12090-12095	https	*[785]	SOFTWARE[785]
117-29	12095-12096	:	*[785]	SOFTWARE[785]
117-30	12096-12097	/	*[785]	SOFTWARE[785]
117-31	12097-12098	/	*[785]	SOFTWARE[785]
117-32	12098-12114	drive.google.com	*[785]	SOFTWARE[785]
117-33	12114-12115	/	*[785]	SOFTWARE[785]
117-34	12115-12119	file	*[785]	SOFTWARE[785]
117-35	12119-12120	/	*[785]	SOFTWARE[785]
117-36	12120-12121	d	*[785]	SOFTWARE[785]
117-37	12121-12122	/	*[785]	SOFTWARE[785]
117-38	12122-12155	1fPsvLKghlCK8rknb9GPiKwIq9HIqWWwV	*[785]	SOFTWARE[785]
117-39	12155-12156	/	*[785]	SOFTWARE[785]
117-40	12156-12160	view	*[785]	SOFTWARE[785]
117-41	12160-12161	?	*[785]	SOFTWARE[785]

#Text=usp=sharing) with white light assumption as described in the paper.  ### 2020.12 ### Upload the training code for single image face reconstruction.  ## Note  1.
118-1	12161-12164	usp	*[785]	SOFTWARE[785]
118-2	12164-12165	=	*[785]	SOFTWARE[785]
118-3	12165-12172	sharing	*[785]	SOFTWARE[785]
118-4	12172-12173	)	*[785]	SOFTWARE[785]
118-5	12174-12178	with	*[785]	SOFTWARE[785]
118-6	12179-12184	white	*[785]	SOFTWARE[785]
118-7	12185-12190	light	*[785]	SOFTWARE[785]
118-8	12191-12201	assumption	*[785]	SOFTWARE[785]
118-9	12202-12204	as	*[785]	SOFTWARE[785]
118-10	12205-12214	described	*[785]	SOFTWARE[785]
118-11	12215-12217	in	*[785]	SOFTWARE[785]
118-12	12218-12221	the	*[785]	SOFTWARE[785]
118-13	12222-12227	paper	*[785]	SOFTWARE[785]
118-14	12227-12228	.	*[785]	SOFTWARE[785]
118-15	12230-12231	#	*[785]	SOFTWARE[785]
118-16	12231-12232	#	*[785]	SOFTWARE[785]
118-17	12232-12233	#	*[785]	SOFTWARE[785]
118-18	12234-12241	2020.12	*[785]	SOFTWARE[785]
118-19	12242-12243	#	*[785]	SOFTWARE[785]
118-20	12243-12244	#	*[785]	SOFTWARE[785]
118-21	12244-12245	#	*[785]	SOFTWARE[785]
118-22	12246-12252	Upload	*[785]	SOFTWARE[785]
118-23	12253-12256	the	*[785]	SOFTWARE[785]
118-24	12257-12265	training	*[785]	SOFTWARE[785]
118-25	12266-12270	code	*[785]	SOFTWARE[785]
118-26	12271-12274	for	*[785]	SOFTWARE[785]
118-27	12275-12281	single	*[785]	SOFTWARE[785]
118-28	12282-12287	image	*[785]	SOFTWARE[785]
118-29	12288-12292	face	*[785]	SOFTWARE[785]
118-30	12293-12307	reconstruction	*[785]	SOFTWARE[785]
118-31	12307-12308	.	*[785]	SOFTWARE[785]
118-32	12310-12311	#	*[785]	SOFTWARE[785]
118-33	12311-12312	#	*[785]	SOFTWARE[785]
118-34	12313-12317	Note	*[785]	SOFTWARE[785]
118-35	12319-12320	1	*[785]	SOFTWARE[785]
118-36	12320-12321	.	*[785]	SOFTWARE[785]

#Text=An image pre-alignment with 5 facial landmarks is necessary before reconstruction.
119-1	12322-12324	An	*[785]	SOFTWARE[785]
119-2	12325-12330	image	*[785]	SOFTWARE[785]
119-3	12331-12344	pre-alignment	*[785]	SOFTWARE[785]
119-4	12345-12349	with	*[785]	SOFTWARE[785]
119-5	12350-12351	5	*[785]	SOFTWARE[785]
119-6	12352-12358	facial	*[785]	SOFTWARE[785]
119-7	12359-12368	landmarks	*[785]	SOFTWARE[785]
119-8	12369-12371	is	*[785]	SOFTWARE[785]
119-9	12372-12381	necessary	*[785]	SOFTWARE[785]
119-10	12382-12388	before	*[785]	SOFTWARE[785]
119-11	12389-12403	reconstruction	*[785]	SOFTWARE[785]
119-12	12403-12404	.	*[785]	SOFTWARE[785]

#Text=In our image pre-processing stage, we solve a least square problem between 5 facial landmarks on the image and 5 facial landmarks of the BFM09 average 3D face to cancel out face scales and misalignment.
120-1	12405-12407	In	*[785]	SOFTWARE[785]
120-2	12408-12411	our	*[785]	SOFTWARE[785]
120-3	12412-12417	image	*[785]	SOFTWARE[785]
120-4	12418-12432	pre-processing	*[785]	SOFTWARE[785]
120-5	12433-12438	stage	*[785]	SOFTWARE[785]
120-6	12438-12439	,	*[785]	SOFTWARE[785]
120-7	12440-12442	we	*[785]	SOFTWARE[785]
120-8	12443-12448	solve	*[785]	SOFTWARE[785]
120-9	12449-12450	a	*[785]	SOFTWARE[785]
120-10	12451-12456	least	*[785]	SOFTWARE[785]
120-11	12457-12463	square	*[785]	SOFTWARE[785]
120-12	12464-12471	problem	*[785]	SOFTWARE[785]
120-13	12472-12479	between	*[785]	SOFTWARE[785]
120-14	12480-12481	5	*[785]	SOFTWARE[785]
120-15	12482-12488	facial	*[785]	SOFTWARE[785]
120-16	12489-12498	landmarks	*[785]	SOFTWARE[785]
120-17	12499-12501	on	*[785]	SOFTWARE[785]
120-18	12502-12505	the	*[785]	SOFTWARE[785]
120-19	12506-12511	image	*[785]	SOFTWARE[785]
120-20	12512-12515	and	*[785]	SOFTWARE[785]
120-21	12516-12517	5	*[785]	SOFTWARE[785]
120-22	12518-12524	facial	*[785]	SOFTWARE[785]
120-23	12525-12534	landmarks	*[785]	SOFTWARE[785]
120-24	12535-12537	of	*[785]	SOFTWARE[785]
120-25	12538-12541	the	*[785]	SOFTWARE[785]
120-26	12542-12547	BFM09	*[785]	SOFTWARE[785]
120-27	12548-12555	average	*[785]	SOFTWARE[785]
120-28	12556-12558	3D	*[785]	SOFTWARE[785]
120-29	12559-12563	face	*[785]	SOFTWARE[785]
120-30	12564-12566	to	*[785]	SOFTWARE[785]
120-31	12567-12573	cancel	*[785]	SOFTWARE[785]
120-32	12574-12577	out	*[785]	SOFTWARE[785]
120-33	12578-12582	face	*[785]	SOFTWARE[785]
120-34	12583-12589	scales	*[785]	SOFTWARE[785]
120-35	12590-12593	and	*[785]	SOFTWARE[785]
120-36	12594-12606	misalignment	*[785]	SOFTWARE[785]
120-37	12606-12607	.	*[785]	SOFTWARE[785]

#Text=To get 5 facial landmarks, you can choose any open source face detector that returns them, such as \[dlib\](http://dlib.net/) or \[MTCNN\](https://github.com/ipazc/mtcnn).
121-1	12608-12610	To	*[785]	SOFTWARE[785]
121-2	12611-12614	get	*[785]	SOFTWARE[785]
121-3	12615-12616	5	*[785]	SOFTWARE[785]
121-4	12617-12623	facial	*[785]	SOFTWARE[785]
121-5	12624-12633	landmarks	*[785]	SOFTWARE[785]
121-6	12633-12634	,	*[785]	SOFTWARE[785]
121-7	12635-12638	you	*[785]	SOFTWARE[785]
121-8	12639-12642	can	*[785]	SOFTWARE[785]
121-9	12643-12649	choose	*[785]	SOFTWARE[785]
121-10	12650-12653	any	*[785]	SOFTWARE[785]
121-11	12654-12658	open	*[785]	SOFTWARE[785]
121-12	12659-12665	source	*[785]	SOFTWARE[785]
121-13	12666-12670	face	*[785]	SOFTWARE[785]
121-14	12671-12679	detector	*[785]	SOFTWARE[785]
121-15	12680-12684	that	*[785]	SOFTWARE[785]
121-16	12685-12692	returns	*[785]	SOFTWARE[785]
121-17	12693-12697	them	*[785]	SOFTWARE[785]
121-18	12697-12698	,	*[785]	SOFTWARE[785]
121-19	12699-12703	such	*[785]	SOFTWARE[785]
121-20	12704-12706	as	*[785]	SOFTWARE[785]
121-21	12707-12708	\[	*[785]	SOFTWARE[785]
121-22	12708-12712	dlib	*[785]	SOFTWARE[785]
121-23	12712-12713	\]	*[785]	SOFTWARE[785]
121-24	12713-12714	(	*[785]	SOFTWARE[785]
121-25	12714-12718	http	*[785]	SOFTWARE[785]
121-26	12718-12719	:	*[785]	SOFTWARE[785]
121-27	12719-12720	/	*[785]	SOFTWARE[785]
121-28	12720-12721	/	*[785]	SOFTWARE[785]
121-29	12721-12729	dlib.net	*[785]	SOFTWARE[785]
121-29	12721-12725	dlib	*[785]	SOFTWARE[785]
121-30	12729-12730	/	*[785]	SOFTWARE[785]
121-31	12730-12731	)	*[785]	SOFTWARE[785]
121-32	12732-12734	or	*[785]	SOFTWARE[785]
121-33	12735-12736	\[	*[785]	SOFTWARE[785]
121-34	12736-12741	MTCNN	*[785]	SOFTWARE[785]
121-35	12741-12742	\]	*[785]	SOFTWARE[785]
121-36	12742-12743	(	*[785]	SOFTWARE[785]
121-37	12743-12748	https	*[785]	SOFTWARE[785]
121-38	12748-12749	:	*[785]	SOFTWARE[785]
121-39	12749-12750	/	*[785]	SOFTWARE[785]
121-40	12750-12751	/	*[785]	SOFTWARE[785]
121-41	12751-12761	github.com	*[785]	SOFTWARE[785]
121-42	12761-12762	/	*[785]	SOFTWARE[785]
121-43	12762-12767	ipazc	*[785]	SOFTWARE[785]
121-44	12767-12768	/	*[785]	SOFTWARE[785]
121-45	12768-12773	mtcnn	*[785]	SOFTWARE[785]
121-46	12773-12774	)	*[785]	SOFTWARE[785]
121-47	12774-12775	.	*[785]	SOFTWARE[785]

#Text=However, these traditional 2D detectors may return wrong landmarks under large poses which could influence the alignment result.
122-1	12776-12783	However	*[785]	SOFTWARE[785]
122-2	12783-12784	,	*[785]	SOFTWARE[785]
122-3	12785-12790	these	*[785]	SOFTWARE[785]
122-4	12791-12802	traditional	*[785]	SOFTWARE[785]
122-5	12803-12805	2D	*[785]	SOFTWARE[785]
122-6	12806-12815	detectors	*[785]	SOFTWARE[785]
122-7	12816-12819	may	*[785]	SOFTWARE[785]
122-8	12820-12826	return	*[785]	SOFTWARE[785]
122-9	12827-12832	wrong	*[785]	SOFTWARE[785]
122-10	12833-12842	landmarks	*[785]	SOFTWARE[785]
122-11	12843-12848	under	*[785]	SOFTWARE[785]
122-12	12849-12854	large	*[785]	SOFTWARE[785]
122-13	12855-12860	poses	*[785]	SOFTWARE[785]
122-14	12861-12866	which	*[785]	SOFTWARE[785]
122-15	12867-12872	could	*[785]	SOFTWARE[785]
122-16	12873-12882	influence	*[785]	SOFTWARE[785]
122-17	12883-12886	the	*[785]	SOFTWARE[785]
122-18	12887-12896	alignment	*[785]	SOFTWARE[785]
122-19	12897-12903	result	*[785]	SOFTWARE[785]
122-20	12903-12904	.	*[785]	SOFTWARE[785]

#Text=Therefore, we recommend using \[the method of Bulat et al.\]
123-1	12905-12914	Therefore	*[785]	SOFTWARE[785]
123-2	12914-12915	,	*[785]	SOFTWARE[785]
123-3	12916-12918	we	*[785]	SOFTWARE[785]
123-4	12919-12928	recommend	*[785]	SOFTWARE[785]
123-5	12929-12934	using	*[785]	SOFTWARE[785]
123-6	12935-12936	\[	*[785]	SOFTWARE[785]
123-7	12936-12939	the	*[785]	SOFTWARE[785]
123-8	12940-12946	method	*[785]	SOFTWARE[785]
123-9	12947-12949	of	*[785]	SOFTWARE[785]
123-10	12950-12955	Bulat	*[785]	SOFTWARE[785]
123-11	12956-12958	et	*[785]	SOFTWARE[785]
123-12	12959-12961	al	*[785]	SOFTWARE[785]
123-13	12961-12962	.	*[785]	SOFTWARE[785]
123-14	12962-12963	\]	*[785]	SOFTWARE[785]

#Text=(https://github.com/1adrianb/2D-and-3D-face-alignment) to get facial landmarks (3D definition) with semantic consistency for large pose images.
124-1	12963-12964	(	*[785]	SOFTWARE[785]
124-2	12964-12969	https	*[785]	SOFTWARE[785]
124-3	12969-12970	:	*[785]	SOFTWARE[785]
124-4	12970-12971	/	*[785]	SOFTWARE[785]
124-5	12971-12972	/	*[785]	SOFTWARE[785]
124-6	12972-12982	github.com	*[785]	SOFTWARE[785]
124-7	12982-12983	/	*[785]	SOFTWARE[785]
124-8	12983-12991	1adrianb	*[785]	SOFTWARE[785]
124-9	12991-12992	/	*[785]	SOFTWARE[785]
124-10	12992-12998	2D-and	*[785]	SOFTWARE[785]
124-11	12998-12999	-	*[785]	SOFTWARE[785]
124-12	12999-13016	3D-face-alignment	*[785]	SOFTWARE[785]
124-13	13016-13017	)	*[785]	SOFTWARE[785]
124-14	13018-13020	to	*[785]	SOFTWARE[785]
124-15	13021-13024	get	*[785]	SOFTWARE[785]
124-16	13025-13031	facial	*[785]	SOFTWARE[785]
124-17	13032-13041	landmarks	*[785]	SOFTWARE[785]
124-18	13042-13043	(	*[785]	SOFTWARE[785]
124-19	13043-13045	3D	*[785]	SOFTWARE[785]
124-20	13046-13056	definition	*[785]	SOFTWARE[785]
124-21	13056-13057	)	*[785]	SOFTWARE[785]
124-22	13058-13062	with	*[785]	SOFTWARE[785]
124-23	13063-13071	semantic	*[785]	SOFTWARE[785]
124-24	13072-13083	consistency	*[785]	SOFTWARE[785]
124-25	13084-13087	for	*[785]	SOFTWARE[785]
124-26	13088-13093	large	*[785]	SOFTWARE[785]
124-27	13094-13098	pose	*[785]	SOFTWARE[785]
124-28	13099-13105	images	*[785]	SOFTWARE[785]
124-29	13105-13106	.	*[785]	SOFTWARE[785]

#Text=Note that our model is trained without position augmentation so that a bad alignment may lead to inaccurate reconstruction results.
125-1	13107-13111	Note	*[785]	SOFTWARE[785]
125-2	13112-13116	that	*[785]	SOFTWARE[785]
125-3	13117-13120	our	*[785]	SOFTWARE[785]
125-4	13121-13126	model	*[785]	SOFTWARE[785]
125-5	13127-13129	is	*[785]	SOFTWARE[785]
125-6	13130-13137	trained	*[785]	SOFTWARE[785]
125-7	13138-13145	without	*[785]	SOFTWARE[785]
125-8	13146-13154	position	*[785]	SOFTWARE[785]
125-9	13155-13167	augmentation	*[785]	SOFTWARE[785]
125-10	13168-13170	so	*[785]	SOFTWARE[785]
125-11	13171-13175	that	*[785]	SOFTWARE[785]
125-12	13176-13177	a	*[785]	SOFTWARE[785]
125-13	13178-13181	bad	*[785]	SOFTWARE[785]
125-14	13182-13191	alignment	*[785]	SOFTWARE[785]
125-15	13192-13195	may	*[785]	SOFTWARE[785]
125-16	13196-13200	lead	*[785]	SOFTWARE[785]
125-17	13201-13203	to	*[785]	SOFTWARE[785]
125-18	13204-13214	inaccurate	*[785]	SOFTWARE[785]
125-19	13215-13229	reconstruction	*[785]	SOFTWARE[785]
125-20	13230-13237	results	*[785]	SOFTWARE[785]
125-21	13237-13238	.	*[785]	SOFTWARE[785]

#Text=We put some examples in the .
126-1	13239-13241	We	*[785]	SOFTWARE[785]
126-2	13242-13245	put	*[785]	SOFTWARE[785]
126-3	13246-13250	some	*[785]	SOFTWARE[785]
126-4	13251-13259	examples	*[785]	SOFTWARE[785]
126-5	13260-13262	in	*[785]	SOFTWARE[785]
126-6	13263-13266	the	*[785]	SOFTWARE[785]
126-7	13267-13268	.	*[785]	SOFTWARE[785]

#Text=/input subfolder for reference.   2.
127-1	13268-13269	/	*[785]	SOFTWARE[785]
127-2	13269-13274	input	*[785]	SOFTWARE[785]
127-3	13275-13284	subfolder	*[785]	SOFTWARE[785]
127-4	13285-13288	for	*[785]	SOFTWARE[785]
127-5	13289-13298	reference	*[785]	SOFTWARE[785]
127-6	13298-13299	.	*[785]	SOFTWARE[785]
127-7	13302-13303	2	*[785]	SOFTWARE[785]
127-8	13303-13304	.	*[785]	SOFTWARE[785]

#Text=We assume a \[pinhole camera model\](https://en.wikipedia.org/wiki/Pinhole\_camera\_model) for face projection.
128-1	13305-13307	We	*[785]	SOFTWARE[785]
128-2	13308-13314	assume	*[785]	SOFTWARE[785]
128-3	13315-13316	a	*[785]	SOFTWARE[785]
128-4	13317-13318	\[	*[785]	SOFTWARE[785]
128-5	13318-13325	pinhole	*[785]	SOFTWARE[785]
128-6	13326-13332	camera	*[785]	SOFTWARE[785]
128-7	13333-13338	model	*[785]	SOFTWARE[785]
128-8	13338-13339	\]	*[785]	SOFTWARE[785]
128-9	13339-13340	(	*[785]	SOFTWARE[785]
128-10	13340-13345	https	*[785]	SOFTWARE[785]
128-11	13345-13346	:	*[785]	SOFTWARE[785]
128-12	13346-13347	/	*[785]	SOFTWARE[785]
128-13	13347-13348	/	*[785]	SOFTWARE[785]
128-14	13348-13364	en.wikipedia.org	*[785]	SOFTWARE[785]
128-15	13364-13365	/	*[785]	SOFTWARE[785]
128-16	13365-13369	wiki	*[785]	SOFTWARE[785]
128-17	13369-13370	/	*[785]	SOFTWARE[785]
128-18	13370-13390	Pinhole\_camera\_model	*[785]	SOFTWARE[785]
128-19	13390-13391	)	*[785]	SOFTWARE[785]
128-20	13392-13395	for	*[785]	SOFTWARE[785]
128-21	13396-13400	face	*[785]	SOFTWARE[785]
128-22	13401-13411	projection	*[785]	SOFTWARE[785]
128-23	13411-13412	.	*[785]	SOFTWARE[785]

#Text=The camera is positioned at (0,0,10) (dm) in the world coordinate and points to the negative z axis.
129-1	13413-13416	The	*[785]	SOFTWARE[785]
129-2	13417-13423	camera	*[785]	SOFTWARE[785]
129-3	13424-13426	is	*[785]	SOFTWARE[785]
129-4	13427-13437	positioned	*[785]	SOFTWARE[785]
129-5	13438-13440	at	*[785]	SOFTWARE[785]
129-6	13441-13442	(	*[785]	SOFTWARE[785]
129-7	13442-13448	0,0,10	*[785]	SOFTWARE[785]
129-8	13448-13449	)	*[785]	SOFTWARE[785]
129-9	13450-13451	(	*[785]	SOFTWARE[785]
129-10	13451-13453	dm	*[785]	SOFTWARE[785]
